source_file,file_date,product_name,price_low,price_high,average_price,unit
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Bell Pepper (Red), Local Medium (151-250gm/pc)",255.0,255.0,255.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Broccoli, Local",160.0,160.0,160.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Broccoli, Imported",216.67,216.67,216.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Cabbage (Rare Ball) 510 gm - 1 kg/head,82.22,82.22,82.22,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Cabbage (Scorpio) 750 gm - 1 kg/head,100.0,100.0,100.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Cabbage (Wonder Ball) 510 gm - 1 kg/head,80.0,80.0,80.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Carrots, Local 8-10 pcs/kg",102.0,102.0,102.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Carrots, Imported",113.33,113.33,113.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Celery Medium (501-800 g),185.0,185.0,185.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Chayote Medium (301-400 g),59.58,59.58,59.58,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Habichuelas/Baguio Beans, Local",91.82,91.82,91.82,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Pechay Baguio,83.33,83.33,83.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Lettuce (Green Ice),198.89,198.89,198.89,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Lettuce (Iceberg),237.5,237.5,237.5,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Lettuce (Romaine),224.0,224.0,224.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"White Potato, Local 10-12 pcs/kg",123.75,123.75,123.75,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chilli (Red), Local Tingala",216.67,216.67,216.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Garlic, Native/Local",366.67,366.67,366.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Garlic, Imported",159.58,159.58,159.58,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Ginger, Local",159.09,159.09,159.09,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Ginger, Imported",180.0,180.0,180.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Red Onion, Local 13-15 pcs/kg",136.25,136.25,136.25,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Red Onion, Imported Medium",138.33,138.33,138.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Red Onion, Imported Large",90.0,90.0,90.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"White Onion, Local",116.0,116.0,116.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"White Onion, Imported Medium",114.29,114.29,114.29,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"White Onion, Imported Large",115.0,115.0,115.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Avocado,316.67,316.67,316.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Banana (Lakatan) 8-10 pcs/kg,95.42,95.42,95.42,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Banana (Latundan) 10-12 pcs/kg,71.8,71.8,71.8,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Banana (Saba),55.0,55.0,55.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Calamansi,130.0,130.0,130.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Mango (Carabao) Ripe, 3-4 pcs/kg",187.27,187.27,187.27,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Melon,95.45,95.45,95.45,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Papaya Solo, Ripe, 2-3 pcs/kg",70.0,70.0,70.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Pomelo,172.5,172.5,172.5,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Watermelon,73.5,73.5,73.5,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Salt (Rock),20.82,20.82,20.82,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Salt (Iodized),40.29,40.29,40.29,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Sugar (Refined),79.17,79.17,79.17,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Sugar (Washed),73.17,73.17,73.17,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Sugar (Brown),72.25,72.25,72.25,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Cooking Oil (Palm) 350 ml/bottle,35.3,35.3,35.3,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Cooking Oil (Palm) 1 Liter/bottle,92.08,92.08,92.08,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Cooking Oil (Coconut) 350 ml/bottle,57.33,57.33,57.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Cooking Oil (Coconut) 1 Liter/bottle,161.67,161.67,161.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Cooking Oil (Palm Olein, Jolly Brand) 1,000 ml/bottle",150.0,150.0,150.0,kg
